# The audit baseline (tools/match/auditbaseline.py): what the name and comment audit of EA
# game code checked, fingerprinted at git tag audit-baseline-1 (every game function audited, 100%).
# baseline tag: audit-baseline-1
# One row per game function (kind fn) and per game source file (kind file: the comments outside
# functions, e.g. the unit header). audited_on: exact = the audit read byte-matching C; draft = it
# read our non-exact draft C (re-check the comments once the function matches). comments_sha /
# code_sha: hashes of the comments and of the comment-free code as audited. Not covered: struct
# field comments in headers (phase 3) and the names of globals, types, fields and parameters.
kind	address	unit	file	name	audited_on	tier	decision	comments	comments_sha	code_sha
fn	8001CCF8	char	src/char.c	fn_8001CCF8	exact	-	unnamed	2	488529119c76	0641eff9178e
fn	8001CD80	char	src/char.c	fn_8001CD80	exact	-	unnamed	0	da39a3ee5e6b	52d0f3fb7482
fn	8001CDD4	char	src/char.c	fn_8001CDD4	exact	-	unnamed	1	48abd176153a	9b059dcb0361
fn	8001CE04	char	src/char.c	fn_8001CE04	exact	-	unnamed	0	da39a3ee5e6b	f8aa9b85e787
fn	8001CE34	char	src/char.c	fn_8001CE34	exact	-	unnamed	0	da39a3ee5e6b	68ec08e7905e
fn	8001CE5C	char	src/char.c	fn_8001CE5C	exact	-	unnamed	3	6a9f7407c3c5	59c0e7253c6c
fn	8001CFF0	char	src/char.c	fn_8001CFF0	exact	-	unnamed	1	161cd0e27c5c	d782ea644aa5
fn	8001D020	char	src/char.c	fn_8001D020	exact	-	unnamed	6	cab47901d618	19138bf86c82
fn	8001D238	char	src/char.c	fn_8001D238	exact	-	unnamed	0	da39a3ee5e6b	e4a25b3fc301
fn	8001D268	char	src/char.c	fn_8001D268	exact	-	unnamed	0	da39a3ee5e6b	490326a25908
fn	8001D290	char	src/char.c	fn_8001D290	exact	-	unnamed	2	b9aa50d35aa5	1285ea63c3f8
fn	8001D324	char	src/char.c	fn_8001D324	exact	-	unnamed	1	5d39d926c764	dcc11868c259
fn	8001D384	char	src/char.c	fn_8001D384	exact	-	unnamed	1	d03fe605e6ae	90424a1fee99
fn	8001D3EC	char	src/char.c	fn_8001D3EC	exact	-	unnamed	4	b67e88e1fccd	cc804f9a20f7
fn	8001D44C	char	src/char.c	fn_8001D44C	exact	-	unnamed	0	da39a3ee5e6b	f381ef2fc07f
fn	8001D47C	char	src/char.c	fn_8001D47C	exact	-	unnamed	0	da39a3ee5e6b	c240fbaecba3
fn	8001D4A4	char	src/char.c	fn_8001D4A4	exact	-	unnamed	5	c2e6ab1acf7b	2401eb2754f9
fn	8001D624	char	src/char.c	fn_8001D624	exact	-	unnamed	0	da39a3ee5e6b	6ac5bdd62056
fn	8001D63C	char	src/char.c	fn_8001D63C	exact	-	unnamed	2	7bc770881a72	77756c47d883
fn	8001D6D8	char	src/char.c	fn_8001D6D8	exact	-	unnamed	0	da39a3ee5e6b	b1aeee3091d4
fn	8001D6F0	char	src/char.c	fn_8001D6F0	exact	-	unnamed	2	63f2353ffda6	33eaff99bd0f
fn	8001D7A4	char	src/char.c	fn_8001D7A4	exact	-	unnamed	0	da39a3ee5e6b	3a3b9d000c0b
fn	8001D7EC	char	src/char.c	fn_8001D7EC	exact	-	unnamed	3	568d3b78983b	f0efcdeb716b
fn	8001D8DC	char	src/char.c	fn_8001D8DC	exact	-	unnamed	0	da39a3ee5e6b	e55bf888f0f3
fn	8001D95C	char	src/char.c	Character_GetBallOnFingerPosition	exact	T1	kept	2	c28f2d626275	6b8ce61542cc
fn	8001DA04	char	src/char.c	fn_8001DA04	exact	-	unnamed	3	a768ec2ecf02	2ce6fff77890
fn	8001DB04	char	src/char.c	fn_8001DB04	exact	-	unnamed	3	01182333fc31	0d49d81037c7
fn	8001DB98	char	src/char.c	fn_8001DB98	exact	-	unnamed	0	da39a3ee5e6b	23580183a20f
fn	8001DBF4	char	src/char.c	fn_8001DBF4	exact	-	unnamed	2	5ce842f47b53	1053e13c130a
fn	8001DC64	char	src/char.c	fn_8001DC64	exact	-	unnamed	3	f5776ba3e856	5380a8ae9d35
fn	8001DD18	char	src/char.c	fn_8001DD18	exact	-	unnamed	5	86bcae6a5637	bfdc5f9d8d5e
fn	8001DEC8	char	src/char.c	fn_8001DEC8	exact	-	unnamed	1	8d1e1b5bd946	ed74f5cc8b0e
fn	8001DFA8	char	src/char.c	Character_SetClubStatesForCharacter	exact	T1	kept	3	922cdd9c5edc	53c513f449d3
fn	8001E7DC	char	src/char.c	fn_8001E7DC	exact	-	unnamed	1	81962decc038	38f15740b33f
fn	8001E85C	char	src/char.c	fn_8001E85C	exact	-	unnamed	1	95e7d5e90073	8dffafb416d9
fn	8001E880	char	src/char.c	fn_8001E880	exact	-	unnamed	0	da39a3ee5e6b	a136a05af544
fn	8001E8A4	char	src/char.c	fn_8001E8A4	exact	-	unnamed	1	114c542f4bc2	ff625f134b08
fn	8001E938	char	src/char.c	fn_8001E938	exact	-	unnamed	1	d5d1b796d49f	9537f1b39ba4
fn	8001E9CC	char	src/char.c	fn_8001E9CC	exact	-	unnamed	0	da39a3ee5e6b	78529e2bcb36
fn	8001E9F4	char	src/char.c	fn_8001E9F4	exact	-	unnamed	0	da39a3ee5e6b	28451ad31346
fn	8001EA34	char	src/char.c	fn_8001EA34	exact	-	unnamed	0	da39a3ee5e6b	ed48e1e4f59d
fn	8001EA54	char	src/char.c	fn_8001EA54	exact	-	unnamed	1	bb5726c2e206	c99197d41677
fn	8001EB6C	char	src/char.c	fn_8001EB6C	exact	-	unnamed	0	da39a3ee5e6b	c5d1cdc5446c
fn	8001EB8C	char	src/char.c	fn_8001EB8C	exact	-	unnamed	1	5c01db29e76f	dc50a93bb532
fn	8001EBD8	char	src/char.c	fn_8001EBD8	exact	-	unnamed	1	da8e62273146	1440a7c26e0f
fn	8001EC48	char	src/char.c	fn_8001EC48	exact	-	unnamed	1	a1aa3ddb6d9b	769525697916
fn	8001EC6C	char	src/char.c	fn_8001EC6C	exact	-	unnamed	0	da39a3ee5e6b	45a983796413
fn	8001ECA8	char	src/char.c	fn_8001ECA8	exact	-	unnamed	1	b9b25f35cd0f	5691cc9f122d
fn	8001ED08	char	src/char.c	fn_8001ED08	exact	-	unnamed	1	1ee979d921f2	6601bd31d92c
fn	8001ED44	char	src/char.c	fn_8001ED44	exact	-	unnamed	0	da39a3ee5e6b	0b1f3aa2b8df
fn	8001EDA8	char	src/char.c	fn_8001EDA8	exact	-	unnamed	1	7fb33d4305dd	01684fc5f33a
fn	8001EDF4	char	src/char.c	fn_8001EDF4	exact	-	unnamed	0	da39a3ee5e6b	5440dee9de5a
fn	8001EE00	char	src/char.c	fn_8001EE00	exact	-	unnamed	0	da39a3ee5e6b	8bc3f95de56f
fn	8001EE64	char	src/char.c	fn_8001EE64	exact	-	unnamed	0	da39a3ee5e6b	f10cabbe8c5a
fn	8001EE88	char	src/char.c	fn_8001EE88	exact	-	unnamed	0	da39a3ee5e6b	7215b2473f82
fn	8001EE90	char	src/char.c	fn_8001EE90	exact	-	unnamed	0	da39a3ee5e6b	0c3f5878cc39
fn	8001EE98	char	src/char.c	fn_8001EE98	exact	-	unnamed	0	da39a3ee5e6b	f583398defb0
fn	8001EEA4	char	src/char.c	fn_8001EEA4	exact	-	unnamed	1	dba8be534ffb	67859354f9e6
fn	8001EED8	char	src/char.c	fn_8001EED8	exact	-	unnamed	0	da39a3ee5e6b	53e7a950282c
fn	8001EEE4	char	src/char.c	fn_8001EEE4	exact	-	unnamed	1	8bd8b5cd0d5c	2e2ad6aef0ef
fn	8001EF10	char	src/char.c	fn_8001EF10	exact	-	unnamed	1	56353e2ab242	61b02eaff8d9
fn	8001EF34	char	src/char.c	fn_8001EF34	exact	-	unnamed	1	56353e2ab242	edb4c700d48d
fn	8001EF54	char	src/char.c	fn_8001EF54	exact	-	unnamed	1	56353e2ab242	233d9e706d31
fn	8001EF78	char	src/char.c	vec4flt_CrossProduct	exact	T1	kept	1	56353e2ab242	471003a17bfd
fn	8001EFB4	char	src/char.c	fn_8001EFB4	exact	-	unnamed	1	56353e2ab242	400b2a82e1c8
fn	8001EFD8	char	src/char.c	fn_8001EFD8	exact	-	unnamed	1	56353e2ab242	e14948affc33
fn	8001EFFC	char	src/char.c	fn_8001EFFC	exact	-	unnamed	0	da39a3ee5e6b	e28944baada1
fn	8001F004	char	src/char.c	fn_8001F004	exact	-	unnamed	1	3028addcca85	5996a3d59ec2
fn	8001F02C	char	src/char.c	fn_8001F02C	exact	-	unnamed	1	e724e3058730	64cbcb65065f
fn	8001F084	char	src/char.c	Anim_SetRate	exact	T2	kept	0	da39a3ee5e6b	be16d9dfc79d
fn	8001F08C	char	src/char.c	fn_8001F08C	exact	-	unnamed	4	02ec93075234	e0f533c8d1f2
fn	8001F110	char	src/char.c	fn_8001F110	draft	-	unnamed	3	6ccb0d4aae95	56ea4e296c84
fn	80017320	char_tex_manager	src/char_tex_manager.c	sGetUserTextureIdx	exact	T1	kept	1	43605ca81988	06fb41c06857
fn	80017398	char_tex_manager	src/char_tex_manager.c	fn_80017398	exact	-	unnamed	1	f9692f4ab101	7f55ba7c8761
fn	80017410	char_tex_manager	src/char_tex_manager.c	fn_80017410	exact	-	unnamed	1	cebf09908a19	46f77d8c76b2
fn	8001744C	char_tex_manager	src/char_tex_manager.c	fn_8001744C	exact	-	unnamed	2	4dc892af8002	c14e77e2e044
fn	8006AA70	emotion	src/emotion.c	fn_8006AA70	exact	-	unnamed	0	da39a3ee5e6b	f9a2d944c67a
fn	8006AA84	emotion	src/emotion.c	fn_8006AA84	exact	-	unnamed	0	da39a3ee5e6b	f129f8c9277d
fn	8006AA9C	emotion	src/emotion.c	fn_8006AA9C	exact	-	unnamed	0	da39a3ee5e6b	e489845016df
fn	8006AAB4	emotion	src/emotion.c	fn_8006AAB4	exact	-	unnamed	2	19351dae099b	1ebd5d161b5c
fn	8006ACE0	emotion	src/emotion.c	fn_8006ACE0	exact	-	unnamed	0	da39a3ee5e6b	98470ad6d648
fn	8006ACF8	emotion	src/emotion.c	fn_8006ACF8	exact	-	unnamed	2	95c471e3e455	c9443923f2b7
fn	8006AD68	emotion	src/emotion.c	Emotion_UpdatePlayerEmotion	exact	T1	kept	2	53bf12ab803c	c63df15ba723
fn	8006AE50	emotion	src/emotion.c	fn_8006AE50	exact	-	unnamed	1	387347c21e06	b921ce52e53e
fn	8006B0B8	emotion	src/emotion.c	fn_8006B0B8	exact	-	unnamed	3	446054e0457a	2006e3dd7f3f
fn	8006B250	emotion	src/emotion.c	fn_8006B250	exact	-	unnamed	0	da39a3ee5e6b	d48bd037eb15
fn	8006B2C4	emotion	src/emotion.c	fn_8006B2C4	exact	-	unnamed	3	26ad8218c47b	6ef5b1790842
fn	8006B57C	emotion	src/emotion.c	fn_8006B57C	exact	-	unnamed	1	21f6dd22b4dc	7fad9e342a3d
fn	8006B6D0	emotion	src/emotion.c	fn_8006B6D0	exact	-	unnamed	1	916ce87db975	27f41bdd48fb
fn	8006B6F0	emotion	src/emotion.c	fn_8006B6F0	exact	-	unnamed	1	340cb19f31cb	ec0cac29cb3e
fn	8006B87C	emotion	src/emotion.c	fn_8006B87C	exact	-	unnamed	2	147a90b738b8	d1d0ca5406b5
fn	8006BAA8	emotion	src/emotion.c	fn_8006BAA8	exact	-	unnamed	0	da39a3ee5e6b	d4bc36eb8594
fn	8006BAD8	emotion	src/emotion.c	fn_8006BAD8	exact	-	unnamed	0	da39a3ee5e6b	83bf57debb74
fn	8006BB5C	emotion	src/emotion.c	fn_8006BB5C	exact	-	unnamed	3	1cc875591bd0	dd3a4fad5569
fn	8006BDC8	emotion	src/emotion.c	fn_8006BDC8	exact	-	unnamed	2	fd2e1b87a141	a667b66347c4
fn	8006BE80	emotion	src/emotion.c	fn_8006BE80	exact	-	unnamed	1	56353e2ab242	3e684c8f60be
fn	8006BEA4	emotion	src/emotion.c	fn_8006BEA4	exact	-	unnamed	1	517ed578afe0	d680f22cfca2
fn	80065B44	event	src/event.c	fn_80065B44	exact	-	unnamed	0	da39a3ee5e6b	7b9c3d3d0182
fn	80065B50	event	src/event.c	fn_80065B50	exact	-	unnamed	0	da39a3ee5e6b	1fdb0a22a413
fn	80065B98	event	src/event.c	fn_80065B98	exact	-	unnamed	0	da39a3ee5e6b	9cab5b9e7ff2
fn	80065B9C	event	src/event.c	fn_80065B9C	exact	-	unnamed	0	da39a3ee5e6b	907f134ecf83
fn	80065BE4	event	src/event.c	fn_80065BE4	exact	-	unnamed	0	da39a3ee5e6b	f4f4414945fc
fn	80065C30	event	src/event.c	fn_80065C30	exact	-	unnamed	0	da39a3ee5e6b	2656b901c797
fn	80065C6C	event	src/event.c	fn_80065C6C	exact	-	unnamed	0	da39a3ee5e6b	208c25ad076f
fn	80065CB8	event	src/event.c	fn_80065CB8	exact	-	unnamed	0	da39a3ee5e6b	43b5c19dfa73
fn	80065CDC	event	src/event.c	fn_80065CDC	exact	-	unnamed	0	da39a3ee5e6b	93721e3c585b
fn	80065D24	event	src/event.c	fn_80065D24	exact	-	unnamed	0	da39a3ee5e6b	2deaf4630da9
fn	80065D6C	event	src/event.c	fn_80065D6C	exact	-	unnamed	0	da39a3ee5e6b	0fafa5e8e272
fn	80065D70	event	src/event.c	fn_80065D70	exact	-	unnamed	0	da39a3ee5e6b	f13c632da76b
fn	80065DB8	event	src/event.c	fn_80065DB8	exact	-	unnamed	0	da39a3ee5e6b	839f3e9d7961
fn	80065E70	event	src/event.c	fn_80065E70	exact	-	unnamed	0	da39a3ee5e6b	cc8ab90378c7
fn	80065E98	event	src/event.c	fn_80065E98	exact	-	unnamed	0	da39a3ee5e6b	2c2a9e06bfc3
fn	80065E9C	event	src/event.c	fn_80065E9C	exact	-	unnamed	2	51c439d4413d	39d00e794b67
fn	80066058	event	src/event.c	fn_80066058	exact	-	unnamed	1	eb4d4f39d5b0	718bbfd909f3
fn	80066214	event	src/event.c	fn_80066214	exact	-	unnamed	1	f19f1fb34786	5cdb9fc8f3ca
fn	800662A0	event	src/event.c	fn_800662A0	exact	-	unnamed	1	014cdb18baa1	3f5fc8c384d9
fn	80066324	event	src/event.c	fn_80066324	exact	-	unnamed	0	da39a3ee5e6b	3c7239950de8
fn	800663A8	event	src/event.c	fn_800663A8	exact	-	unnamed	0	da39a3ee5e6b	e8f46f98554b
fn	80066400	event	src/event.c	fn_80066400	exact	-	unnamed	0	da39a3ee5e6b	b6bc46344a95
fn	80066458	event	src/event.c	fn_80066458	exact	-	unnamed	0	da39a3ee5e6b	52f110ebfa16
fn	80066498	event	src/event.c	fn_80066498	exact	-	unnamed	0	da39a3ee5e6b	15bc4a9668c4
fn	800664D8	event	src/event.c	fn_800664D8	exact	-	unnamed	0	da39a3ee5e6b	3bc9a6c46b6b
fn	800664F8	event	src/event.c	fn_800664F8	exact	-	unnamed	0	da39a3ee5e6b	9be1ef5430c5
fn	80066518	event	src/event.c	fn_80066518	exact	-	unnamed	0	da39a3ee5e6b	8668fcabf80b
fn	80066538	event	src/event.c	fn_80066538	exact	-	unnamed	0	da39a3ee5e6b	c57e53102456
fn	80066558	event	src/event.c	fn_80066558	exact	-	unnamed	1	f5c8c18b9983	b8d4763f60ac
fn	800665D4	event	src/event.c	fn_800665D4	exact	-	unnamed	0	da39a3ee5e6b	c881ccde6e17
fn	80066664	event	src/event.c	fn_80066664	exact	-	unnamed	0	da39a3ee5e6b	ccfaf23aeb25
fn	8006676C	event	src/event.c	fn_8006676C	exact	-	unnamed	0	da39a3ee5e6b	a39eca2a4be6
fn	800667C0	event	src/event.c	fn_800667C0	exact	-	unnamed	0	da39a3ee5e6b	b78c3b564108
fn	80066828	event	src/event.c	fn_80066828	exact	-	unnamed	0	da39a3ee5e6b	7dcc6c353f23
fn	800668A8	event	src/event.c	fn_800668A8	exact	-	unnamed	0	da39a3ee5e6b	f057e7627fc5
fn	80066920	event	src/event.c	fn_80066920	exact	-	unnamed	0	da39a3ee5e6b	3aab2b84367b
fn	80066994	event	src/event.c	fn_80066994	exact	-	unnamed	0	da39a3ee5e6b	4a110fe1e12f
fn	800669B4	event	src/event.c	fn_800669B4	exact	-	unnamed	0	da39a3ee5e6b	dadee586e3de
fn	800669D4	event	src/event.c	fn_800669D4	exact	-	unnamed	0	da39a3ee5e6b	019225a6ab61
fn	800669F4	event	src/event.c	fn_800669F4	exact	-	unnamed	0	da39a3ee5e6b	9271c9a1269f
fn	80066A14	event	src/event.c	fn_80066A14	exact	-	unnamed	0	da39a3ee5e6b	b9de1e6ea246
fn	80066A3C	event	src/event.c	fn_80066A3C	exact	-	unnamed	1	e5337484b186	bd8bd3d0d373
fn	80066A9C	event	src/event.c	fn_80066A9C	exact	-	unnamed	1	0574ce04fc27	bf0bb50b07de
fn	80066BB8	event	src/event.c	fn_80066BB8	exact	-	unnamed	0	da39a3ee5e6b	d788747d5efd
fn	80066BE8	event	src/event.c	fn_80066BE8	exact	-	unnamed	0	da39a3ee5e6b	bf0f1caad9e8
fn	80066C08	event	src/event.c	fn_80066C08	exact	-	unnamed	0	da39a3ee5e6b	9664180d81fd
fn	80066C2C	event	src/event.c	fn_80066C2C	exact	-	unnamed	1	1f7483fcc45e	8660c8df972b
fn	80066C6C	event	src/event.c	fn_80066C6C	exact	-	unnamed	1	4d8b25914c84	b07543999e18
fn	80066CAC	event	src/event.c	fn_80066CAC	exact	-	unnamed	0	da39a3ee5e6b	ce61e32157f5
fn	80066D0C	event	src/event.c	fn_80066D0C	exact	-	unnamed	0	da39a3ee5e6b	9c2705894c43
fn	80066D30	event	src/event.c	fn_80066D30	exact	-	unnamed	0	da39a3ee5e6b	eec91ffcf18c
fn	80066D54	event	src/event.c	fn_80066D54	exact	-	unnamed	0	da39a3ee5e6b	b7fe29af7b89
fn	80066D58	event	src/event.c	fn_80066D58	exact	-	unnamed	0	da39a3ee5e6b	67c60f4345c5
fn	80066D5C	event	src/event.c	fn_80066D5C	exact	-	unnamed	0	da39a3ee5e6b	a09e96ff946e
fn	80066D60	event	src/event.c	fn_80066D60	exact	-	unnamed	0	da39a3ee5e6b	48e81e898c9c
fn	80066D64	event	src/event.c	fn_80066D64	exact	-	unnamed	0	da39a3ee5e6b	478d3e49df66
fn	80066D68	event	src/event.c	fn_80066D68	exact	-	unnamed	0	da39a3ee5e6b	cf6ce55ed816
fn	80066D6C	event	src/event.c	fn_80066D6C	exact	-	unnamed	0	da39a3ee5e6b	5f97e5f6a7b4
fn	80066D70	event	src/event.c	fn_80066D70	exact	-	unnamed	0	da39a3ee5e6b	41aca2a98297
fn	80066D74	event	src/event.c	fn_80066D74	exact	-	unnamed	0	da39a3ee5e6b	5411a56c91fa
fn	80066D78	event	src/event.c	fn_80066D78	exact	-	unnamed	0	da39a3ee5e6b	42327781d515
fn	80066DC4	event	src/event.c	fn_80066DC4	exact	-	unnamed	0	da39a3ee5e6b	1f6d607eb8da
fn	80066E28	event	src/event.c	fn_80066E28	exact	-	unnamed	0	da39a3ee5e6b	e0b254d355af
fn	80066E6C	event	src/event.c	fn_80066E6C	exact	-	unnamed	0	da39a3ee5e6b	d22794b17a48
fn	80066E90	event	src/event.c	fn_80066E90	exact	-	unnamed	0	da39a3ee5e6b	21a426ce2ba7
fn	80066EB8	event	src/event.c	fn_80066EB8	exact	-	unnamed	0	da39a3ee5e6b	fdb38d10d9ce
fn	80066EDC	event	src/event.c	fn_80066EDC	exact	-	unnamed	0	da39a3ee5e6b	97850501c943
fn	80066F30	event	src/event.c	fn_80066F30	exact	-	unnamed	0	da39a3ee5e6b	1a156a468437
fn	80066F58	event	src/event.c	fn_80066F58	exact	-	unnamed	0	da39a3ee5e6b	dd68e211ed11
fn	80066F80	event	src/event.c	fn_80066F80	exact	-	unnamed	0	da39a3ee5e6b	a8da0eded44a
fn	80066FA8	event	src/event.c	fn_80066FA8	exact	-	unnamed	0	da39a3ee5e6b	76bef69af1e7
fn	80066FAC	event	src/event.c	fn_80066FAC	exact	-	unnamed	0	da39a3ee5e6b	75282ed76796
fn	80066FB0	event	src/event.c	fn_80066FB0	exact	-	unnamed	0	da39a3ee5e6b	12f2c2f1eb28
fn	80066FB4	event	src/event.c	fn_80066FB4	exact	-	unnamed	0	da39a3ee5e6b	75b5c188b381
fn	80066FD4	event	src/event.c	fn_80066FD4	exact	-	unnamed	0	da39a3ee5e6b	cee1819c3c66
fn	80067004	event	src/event.c	fn_80067004	exact	-	unnamed	0	da39a3ee5e6b	30ea6218210a
fn	8006702C	event	src/event.c	fn_8006702C	exact	-	unnamed	0	da39a3ee5e6b	1c08121fe98b
fn	80067074	event	src/event.c	EVENT_Trigger	exact	T1	kept	0	da39a3ee5e6b	b08e274d9893
fn	800670A8	event	src/event.c	fn_800670A8	exact	-	unnamed	2	538143032e27	f5e320c12dce
fn	80067220	event	src/event.c	fn_80067220	exact	-	unnamed	3	77b4a58f2df3	797e74184461
fn	8006752C	event	src/event.c	fn_8006752C	exact	-	unnamed	0	da39a3ee5e6b	2857e95c622e
fn	80067550	event	src/event.c	fn_80067550	exact	-	unnamed	0	da39a3ee5e6b	4b690d1759e3
fn	80067554	event	src/event.c	fn_80067554	exact	-	unnamed	0	da39a3ee5e6b	08a7472f4882
fn	80067558	event	src/event.c	fn_80067558	exact	-	unnamed	0	da39a3ee5e6b	05f50adbc34f
fn	8006755C	event	src/event.c	fn_8006755C	exact	-	unnamed	0	da39a3ee5e6b	f21cbdb5af8f
fn	80067560	event	src/event.c	fn_80067560	exact	-	unnamed	1	cdf22b44c1a4	f433d1b630c2
fn	80067608	event	src/event.c	fn_80067608	exact	-	unnamed	0	da39a3ee5e6b	6ced4eb4fc9b
fn	8006765C	event	src/event.c	fn_8006765C	exact	-	unnamed	0	da39a3ee5e6b	4c6ad8985c27
fn	800676AC	event	src/event.c	fn_800676AC	exact	-	unnamed	0	da39a3ee5e6b	fbdcd5a09c75
fn	800676B8	event	src/event.c	fn_800676B8	exact	-	unnamed	2	49b0bb11bc79	8aec32b87292
fn	800676E8	event	src/event.c	fn_800676E8	exact	-	unnamed	0	da39a3ee5e6b	be65e0cef43e
fn	80057F18	fe_craputils	src/fe_craputils.c	FE_CrAP_InitCrAPInfo	exact	T1	kept	4	a0832aa7b355	cdfc527fe207
fn	80057FBC	fe_craputils	src/fe_craputils.c	fn_80057FBC	exact	-	unnamed	2	569bb21fc6f3	f7ae0e59f684
fn	80058208	fe_craputils	src/fe_craputils.c	fn_80058208	exact	-	unnamed	1	872af7287a66	3ffc674b1dbc
fn	80058278	fe_craputils	src/fe_craputils.c	fn_80058278	exact	-	unnamed	1	30bdd759318e	e860dacace29
fn	800582C4	fe_craputils	src/fe_craputils.c	fn_800582C4	exact	-	unnamed	0	da39a3ee5e6b	63fc6bc65607
fn	80058304	fe_craputils	src/fe_craputils.c	fn_80058304	exact	-	unnamed	0	da39a3ee5e6b	b35761983fd3
fn	8005832C	fe_craputils	src/fe_craputils.c	fn_8005832C	exact	-	unnamed	1	55946aff1d57	b87d630fada0
fn	800583B0	fe_craputils	src/fe_craputils.c	fn_800583B0	exact	-	unnamed	1	5722b8a6c911	4cd7cfa21e2e
fn	800583FC	fe_craputils	src/fe_craputils.c	fn_800583FC	exact	-	unnamed	0	da39a3ee5e6b	8a6212dabbec
fn	80058428	fe_craputils	src/fe_craputils.c	fn_80058428	exact	-	unnamed	0	da39a3ee5e6b	945895217485
fn	8005844C	fe_craputils	src/fe_craputils.c	fn_8005844C	exact	-	unnamed	0	da39a3ee5e6b	eaac24b5d42c
fn	8005846C	fe_craputils	src/fe_craputils.c	fn_8005846C	exact	-	unnamed	0	da39a3ee5e6b	06356650b090
fn	80058494	fe_craputils	src/fe_craputils.c	fn_80058494	exact	-	unnamed	0	da39a3ee5e6b	d2b460a1c5bf
fn	800584B4	fe_craputils	src/fe_craputils.c	fn_800584B4	exact	-	unnamed	0	da39a3ee5e6b	a82b4a352627
fn	800584DC	fe_craputils	src/fe_craputils.c	fn_800584DC	exact	-	unnamed	1	73c73aec018b	d36eab4d4374
fn	80058560	fe_craputils	src/fe_craputils.c	fn_80058560	exact	-	unnamed	0	da39a3ee5e6b	09fc55f2c6fb
fn	80058624	fe_craputils	src/fe_craputils.c	fn_80058624	exact	-	unnamed	0	da39a3ee5e6b	7a074cbd95a3
fn	800587A8	fe_craputils	src/fe_craputils.c	fn_800587A8	exact	-	unnamed	1	aae3cdef4ff9	8aaf648914d4
fn	800588D4	fe_craputils	src/fe_craputils.c	fn_800588D4	exact	-	unnamed	0	da39a3ee5e6b	a0253a850aa7
fn	800588E8	fe_craputils	src/fe_craputils.c	fn_800588E8	exact	-	unnamed	0	da39a3ee5e6b	30a3ca3b2daa
fn	800588F4	fe_craputils	src/fe_craputils.c	fn_800588F4	exact	-	unnamed	1	7c24740058cb	0780f52aa591
fn	8005897C	fe_craputils	src/fe_craputils.c	fn_8005897C	exact	-	unnamed	0	da39a3ee5e6b	d1694c4c6edb
fn	80090B80	fe_movies	src/fe_movies.c	fn_80090B80	exact	-	unnamed	2	3988e9189b86	7b7efd1b35fc
fn	80090D28	fe_movies	src/fe_movies.c	fn_80090D28	exact	-	unnamed	7	ce93577e07fd	16c4bf269f0b
fn	800912F4	fe_movies	src/fe_movies.c	fn_800912F4	exact	-	unnamed	2	09ffc8bf26b5	0c25fd0e33b8
fn	800913EC	fe_movies	src/fe_movies.c	fn_800913EC	exact	-	unnamed	2	d093d5fea242	2b3d2102f219
fn	80091454	fe_movies	src/fe_movies.c	fn_80091454	exact	-	unnamed	0	da39a3ee5e6b	556d0f12a970
fn	80091460	fe_movies	src/fe_movies.c	fn_80091460	exact	-	unnamed	2	5b99a0fffe98	a20bd8bd826e
fn	800914DC	fe_movies	src/fe_movies.c	fn_800914DC	exact	-	unnamed	7	a849281656d7	5d07730eea45
fn	80091708	fe_movies	src/fe_movies.c	fn_80091708	exact	-	unnamed	0	da39a3ee5e6b	8d16bfa85a87
fn	8009170C	fe_movies	src/fe_movies.c	fn_8009170C	exact	-	unnamed	1	d67a15c30dc4	b28d1ded89b6
fn	80091778	fe_movies	src/fe_movies.c	fn_80091778	exact	-	unnamed	1	d0f04d11ec7c	27f5dd18a974
fn	800917C8	fe_movies	src/fe_movies.c	fn_800917C8	exact	-	unnamed	1	a3222a729049	2db9c1ffe967
fn	80091818	fe_movies	src/fe_movies.c	fn_80091818	exact	-	unnamed	1	07c68b410e36	e9cd471ac281
fn	80091870	fe_movies	src/fe_movies.c	fn_80091870	exact	-	unnamed	1	8c0c8032b90c	8a49cc3d0408
fn	800918A4	fe_movies	src/fe_movies.c	fn_800918A4	exact	-	unnamed	3	875210553bc9	54da770f5a86
fn	8009198C	fe_movies	src/fe_movies.c	fn_8009198C	exact	-	unnamed	4	36e388661bc4	526f3d86c60f
fn	80091B98	fe_movies	src/fe_movies.c	fn_80091B98	exact	-	unnamed	0	da39a3ee5e6b	3154c8d6f165
fn	80091BDC	fe_movies	src/fe_movies.c	fn_80091BDC	exact	-	unnamed	4	0438c706cd3c	aafbf27ca50f
fn	80091D84	fe_movies	src/fe_movies.c	fn_80091D84	exact	-	unnamed	0	da39a3ee5e6b	eed54817a5ff
fn	80091DB8	fe_movies	src/fe_movies.c	fn_80091DB8	exact	-	unnamed	2	5bd4e3a91148	7056ef522e7b
fn	80091E1C	fe_movies	src/fe_movies.c	fn_80091E1C	exact	-	unnamed	2	a4e0246b3106	339d017335ba
fn	80091EE4	fe_movies	src/fe_movies.c	fn_80091EE4	exact	-	unnamed	0	da39a3ee5e6b	e9c2d25ff111
fn	80091EE8	fe_movies	src/fe_movies.c	fn_80091EE8	exact	-	unnamed	6	cea939e99380	c05d2f6d11c4
fn	80091FC0	fe_movies	src/fe_movies.c	fn_80091FC0	exact	-	unnamed	1	7296c14dd102	4d6851b661b6
